Instance,Income
148479,2.37E+04
148480,5.42E+04
148481,1.09E+05
148482,2.54E+04
148483,2.33E+04
148484,6.33E+04
148485,7.45E+04
148486,8.30E+04
148487,3.56E+04
148488,3.54E+04
148489,1.39E+04
148490,4.71E+04
148491,3.92E+04
148492,5.97E+04
148493,4.97E+03
148494,1.36E+05
148495,1.21E+05
148496,4.03E+04
148497,2.59E+04
148498,9.21E+04
148499,3.20E+04
148500,4.59E+04
148501,6.71E+04
148502,2.51E+04
148503,1.04E+05
148504,6.14E+04
148505,5.10E+04
148506,8.93E+04
148507,6.56E+04
148508,1.18E+05
148509,8.59E+04
148510,2.59E+04
148511,5.38E+04
148512,1.11E+05
148513,3.22E+04
148514,7.53E+04
148515,5.79E+04
148516,7.75E+04
148517,9.63E+04
148518,2.32E+04
148519,4.48E+04
148520,3.33E+04
148521,9.06E+04
148522,5.50E+04
148523,1.11E+05
148524,2.27E+04
148525,7.93E+04
148526,3.61E+04
148527,6.87E+04
148528,4.50E+04
148529,6.23E+04
148530,6.96E+04
148531,3.67E+04
148532,8.15E+04
148533,7.97E+04
148534,2.20E+04
148535,4.03E+04
148536,8.97E+04
148537,1.15E+05
148538,6.91E+04
148539,2.88E+04
148540,9.39E+04
148541,6.77E+04
148542,1.48E+04
148543,1.17E+04
148544,9.50E+04
148545,8.20E+04
148546,7.70E+04
148547,4.15E+04
148548,4.33E+04
148549,6.73E+04
148550,7.92E+04
148551,4.38E+04
148552,9.04E+04
148553,2.23E+04
148554,3.41E+04
148555,5.30E+04
148556,1.96E+04
148557,1.03E+05
148558,9.69E+04
148559,4.62E+04
148560,7.26E+04
148561,8.47E+04
148562,4.50E+04
148563,1.22E+05
148564,4.32E+04
148565,4.31E+04
148566,4.26E+04
148567,1.20E+05
148568,1.02E+05
148569,6.95E+04
148570,4.48E+04
148571,7.44E+04
148572,6.28E+04
148573,4.27E+04
148574,9.17E+04
148575,4.08E+04
148576,5.74E+04
148577,6.19E+03
148578,4.37E+04
148579,1.72E+04
148580,6.09E+04
148581,7.33E+04
148582,1.02E+05
148583,1.24E+05
148584,7.44E+04
148585,3.59E+04
148586,1.11E+04
148587,6.73E+04
148588,1.20E+05
148589,7.22E+04
148590,3.30E+04
148591,6.97E+04
148592,1.23E+04
148593,8.39E+04
148594,3.41E+04
148595,3.30E+04
148596,9.88E+03
148597,4.97E+04
148598,6.49E+04
148599,4.03E+04
148600,7.59E+04
148601,1.68E+04
148602,5.19E+04
148603,8.87E+04
148604,7.15E+04
148605,4.26E+04
148606,3.71E+04
148607,4.32E+04
148608,6.60E+04
148609,1.86E+04
148610,8.33E+04
148611,8.50E+04
148612,1.00E+04
148613,8.75E+04
148614,8.29E+04
148615,3.03E+04
148616,1.05E+05
148617,4.17E+04
148618,4.79E+04
148619,4.66E+04
148620,1.32E+04
148621,5.78E+04
148622,7.14E+04
148623,5.81E+04
148624,3.24E+04
148625,9.50E+04
148626,6.78E+04
148627,1.78E+04
148628,5.86E+04
148629,9.35E+04
148630,5.27E+04
148631,5.12E+04
148632,4.28E+04
148633,2.96E+04
148634,1.00E+05
148635,4.87E+04
148636,4.40E+04
148637,7.61E+04
148638,2.83E+04
148639,6.86E+04
148640,8.35E+04
148641,5.50E+04
148642,2.69E+04
148643,1.11E+04
148644,4.98E+04
148645,4.40E+04
148646,8.90E+04
148647,1.27E+04
148648,4.19E+04
148649,1.98E+04
148650,3.07E+04
148651,4.37E+04
148652,1.01E+05
148653,1.27E+05
148654,2.03E+04
148655,6.58E+04
148656,3.76E+04
148657,7.32E+04
148658,2.54E+04
148659,2.57E+04
148660,2.48E+04
148661,1.07E+05
148662,7.85E+04
148663,2.16E+04
148664,9.32E+04
148665,3.62E+04
148666,2.96E+04
148667,2.62E+04
148668,6.22E+04
148669,3.64E+04
148670,3.30E+04
148671,3.37E+04
148672,1.16E+04
148673,2.57E+04
148674,8.53E+04
148675,2.87E+04
148676,8.93E+04
148677,8.81E+04
148678,9.60E+03
148679,4.44E+04
148680,3.71E+04
148681,6.31E+04
148682,5.78E+04
148683,7.32E+04
148684,4.38E+04
148685,6.34E+04
148686,4.09E+04
148687,6.26E+04
148688,1.01E+05
148689,9.95E+04
148690,1.02E+05
148691,3.37E+04
148692,2.11E+04
148693,5.61E+04
148694,6.05E+04
148695,9.33E+04
148696,1.07E+05
148697,6.53E+04
148698,7.14E+04
148699,9.15E+04
148700,3.66E+04
148701,2.98E+04
148702,2.89E+04
148703,9.14E+04
148704,4.83E+04
148705,1.35E+04
148706,1.42E+04
148707,4.33E+04
148708,4.66E+04
148709,1.10E+05
148710,5.59E+04
148711,9.66E+04
148712,6.33E+04
148713,1.08E+05
148714,5.95E+04
148715,4.89E+04
148716,2.08E+04
148717,1.81E+04
148718,5.88E+04
148719,8.33E+04
148720,1.01E+05
148721,7.62E+04
148722,2.31E+04
148723,9.24E+04
148724,3.20E+04
148725,8.08E+04
148726,6.59E+04
148727,4.61E+04
148728,6.61E+04
148729,1.07E+05
148730,6.05E+04
148731,3.50E+04
148732,1.10E+04
148733,1.18E+05
148734,9.43E+04
148735,9.92E+04
148736,4.90E+04
148737,5.59E+04
148738,8.00E+04
148739,9.25E+03
148740,4.19E+04
148741,2.03E+04
148742,5.42E+04
148743,3.90E+04
148744,9.08E+04
148745,8.20E+04
148746,6.04E+04
148747,6.93E+04
148748,5.78E+04
148749,2.71E+04
148750,1.37E+05
148751,3.98E+04
148752,3.75E+04
148753,4.61E+04
148754,3.50E+04
148755,8.12E+04
148756,2.18E+04
148757,4.76E+03
148758,3.11E+04
148759,8.59E+04
148760,3.53E+04
148761,2.69E+04
148762,7.56E+04
148763,9.00E+04
148764,7.83E+04
148765,7.09E+04
148766,1.39E+05
148767,5.15E+04
148768,3.06E+04
148769,1.24E+05
148770,8.46E+04
148771,4.92E+04
148772,1.17E+05
148773,3.48E+04
148774,1.02E+05
148775,4.94E+04
148776,1.06E+05
148777,1.28E+05
148778,2.65E+04
148779,3.95E+04
148780,4.75E+04
148781,9.21E+04
148782,3.44E+04
148783,5.80E+03
148784,1.18E+05
148785,8.63E+04
148786,3.79E+04
148787,9.84E+04
148788,6.46E+04
148789,7.97E+04
148790,7.32E+04
148791,7.50E+04
148792,1.94E+04
148793,5.61E+04
148794,1.11E+05
148795,9.97E+04
148796,6.48E+04
148797,3.65E+04
148798,1.11E+04
148799,9.56E+04
148800,5.37E+04
148801,1.33E+04
148802,1.07E+05
148803,4.66E+04
148804,7.91E+04
148805,3.36E+04
148806,4.00E+04
148807,8.83E+04
148808,7.23E+04
148809,1.20E+05
148810,9.86E+04
148811,2.84E+04
148812,2.47E+04
148813,7.26E+04
148814,6.58E+04
148815,6.82E+04
148816,2.43E+04
148817,2.58E+04
148818,7.83E+04
148819,6.29E+04
148820,4.28E+04
148821,4.17E+04
148822,3.49E+04
148823,9.77E+04
148824,9.20E+04
148825,7.35E+04
148826,1.68E+04
148827,1.37E+04
148828,9.82E+04
148829,1.64E+04
148830,2.84E+04
148831,3.07E+04
148832,2.80E+04
148833,2.73E+04
148834,2.10E+04
148835,7.55E+04
148836,9.38E+04
148837,9.61E+04
148838,9.35E+04
148839,1.64E+04
148840,6.25E+04
148841,2.66E+04
148842,1.86E+04
148843,4.37E+04
148844,8.42E+04
148845,2.90E+04
148846,2.74E+04
148847,1.08E+05
148848,4.07E+04
148849,7.18E+04
148850,2.03E+04
148851,7.11E+04
148852,3.35E+04
148853,2.98E+04
148854,5.29E+04
148855,3.28E+04
148856,1.94E+04
148857,8.17E+04
148858,1.32E+05
148859,7.04E+04
148860,6.53E+04
148861,1.17E+05
148862,5.79E+04
148863,8.62E+04
148864,3.36E+04
148865,5.85E+03
148866,5.12E+04
148867,6.86E+04
148868,9.45E+04
148869,3.24E+04
148870,9.89E+04
148871,7.79E+04
148872,1.08E+05
148873,3.10E+04
148874,1.21E+05
148875,5.29E+04
148876,9.16E+04
148877,7.33E+04
148878,7.22E+04
148879,3.69E+04
148880,5.94E+04
148881,1.21E+05
148882,9.10E+04
148883,2.16E+04
148884,2.10E+04
148885,1.95E+04
148886,2.12E+04
148887,7.82E+04
148888,6.50E+04
148889,9.09E+03
148890,1.15E+05
148891,1.06E+05
148892,6.66E+04
148893,9.85E+04
148894,8.40E+04
148895,4.53E+04
148896,3.94E+04
148897,5.60E+04
148898,1.20E+05
148899,-4.42E+03
148900,7.89E+04
148901,6.28E+04
148902,9.62E+04
148903,4.08E+04
148904,5.25E+04
148905,1.11E+05
148906,2.11E+04
148907,5.45E+04
148908,1.16E+04
148909,5.25E+04
148910,1.05E+05
148911,6.60E+04
148912,2.77E+04
148913,8.80E+04
148914,3.57E+04
148915,7.82E+04
148916,6.04E+04
148917,7.10E+04
148918,2.13E+04
148919,7.58E+04
148920,6.07E+04
148921,5.59E+04
148922,4.41E+04
148923,7.73E+04
148924,2.53E+04
148925,4.90E+04
148926,5.28E+04
148927,1.12E+05
148928,1.13E+05
148929,8.37E+04
148930,8.07E+04
148931,8.47E+04
148932,1.06E+05
148933,5.95E+04
148934,1.06E+05
148935,9.58E+04
148936,8.76E+03
148937,1.23E+04
148938,9.76E+04
148939,4.68E+04
148940,9.86E+04
148941,6.58E+04
148942,3.99E+04
148943,8.92E+04
148944,1.02E+05
148945,9.29E+04
148946,3.22E+04
148947,5.29E+04
148948,7.77E+04
148949,7.15E+04
148950,1.06E+05
148951,9.32E+04
148952,9.56E+04
148953,9.67E+04
148954,-1.11E+04
148955,3.03E+04
148956,3.41E+04
148957,6.45E+04
148958,2.32E+04
148959,4.76E+04
148960,5.49E+04
148961,6.88E+04
148962,2.71E+04
148963,8.97E+04
148964,9.24E+04
148965,7.12E+04
148966,4.61E+04
148967,8.34E+04
148968,3.16E+04
148969,6.67E+04
148970,8.51E+04
148971,1.11E+05
148972,9.85E+03
148973,1.17E+05
148974,3.25E+04
148975,3.10E+04
148976,6.49E+04
148977,1.00E+05
148978,1.17E+05
148979,1.14E+05
148980,5.91E+03
148981,2.40E+04
148982,6.35E+04
148983,3.72E+04
148984,5.01E+04
148985,4.36E+04
148986,3.80E+04
148987,4.58E+04
148988,2.21E+04
148989,3.05E+04
148990,5.80E+04
148991,2.29E+04
148992,7.33E+04
148993,1.32E+05
148994,3.34E+04
148995,8.49E+04
148996,4.00E+04
148997,5.53E+04
148998,8.10E+04
148999,2.55E+04
149000,1.75E+04
149001,2.86E+04
149002,5.33E+04
149003,9.92E+04
149004,5.18E+04
149005,5.61E+04
149006,1.07E+05
149007,8.05E+04
149008,1.16E+05
149009,9.19E+04
149010,7.80E+04
149011,3.08E+04
149012,4.83E+04
149013,3.17E+04
149014,8.50E+04
149015,7.62E+04
149016,9.98E+04
149017,1.41E+04
149018,4.29E+04
149019,1.22E+05
149020,1.81E+04
149021,1.45E+04
149022,1.06E+05
149023,9.36E+04
149024,5.71E+03
149025,8.33E+04
149026,8.19E+04
149027,1.36E+04
149028,4.88E+04
149029,6.22E+04
149030,7.81E+04
149031,5.94E+04
149032,4.54E+04
149033,2.31E+04
149034,2.87E+04
149035,8.53E+04
149036,9.72E+04
149037,5.64E+04
149038,8.40E+04
149039,5.38E+04
149040,3.28E+04
149041,4.91E+03
149042,6.71E+04
149043,6.21E+04
149044,7.45E+04
149045,7.23E+04
149046,8.66E+04
149047,2.28E+04
149048,4.10E+04
149049,3.68E+04
149050,2.01E+04
149051,4.09E+04
149052,7.78E+04
149053,8.32E+03
149054,1.40E+04
149055,3.30E+04
149056,5.61E+04
149057,3.94E+04
149058,2.88E+04
149059,8.44E+04
149060,7.27E+04
149061,8.98E+04
149062,8.97E+04
149063,5.64E+04
149064,9.77E+04
149065,2.30E+04
149066,8.58E+04
149067,7.54E+04
149068,6.62E+04
149069,9.70E+04
149070,1.83E+04
149071,7.42E+04
149072,7.49E+04
149073,1.03E+05
149074,1.91E+02
149075,4.43E+04
149076,8.37E+04
149077,8.20E+04
149078,8.74E+04
149079,1.36E+05
149080,1.14E+05
149081,1.03E+05
149082,4.91E+04
149083,1.18E+05
149084,7.24E+04
149085,5.20E+04
149086,3.21E+04
149087,4.37E+04
149088,7.27E+04
149089,1.49E+04
149090,1.52E+04
149091,5.91E+04
149092,5.12E+04
149093,6.57E+04
149094,3.78E+04
149095,7.97E+04
149096,3.62E+04
149097,8.51E+04
149098,9.33E+04
149099,8.66E+04
149100,1.05E+05
149101,9.73E+04
149102,2.77E+04
149103,6.37E+04
149104,9.41E+04
149105,8.67E+04
149106,4.39E+04
149107,1.05E+05
149108,4.06E+04
149109,5.25E+04
149110,3.92E+04
149111,4.70E+04
149112,1.25E+05
149113,5.67E+04
149114,4.38E+04
149115,-1.05E+02
149116,4.02E+04
149117,1.02E+05
149118,5.34E+04
149119,6.20E+04
149120,5.89E+04
149121,2.38E+04
149122,4.58E+04
149123,5.45E+04
149124,3.11E+04
149125,4.34E+04
149126,1.39E+04
149127,8.41E+04
149128,9.94E+04
149129,3.82E+04
149130,2.70E+04
149131,3.64E+03
149132,7.19E+04
149133,9.95E+04
149134,1.06E+05
149135,2.86E+04
149136,4.75E+04
149137,8.91E+04
149138,3.89E+04
149139,3.70E+04
149140,5.99E+04
149141,4.90E+04
149142,8.40E+04
149143,5.57E+04
149144,-5.60E+03
149145,5.64E+04
149146,5.05E+04
149147,7.42E+04
149148,3.44E+04
149149,9.64E+04
149150,6.25E+04
149151,7.76E+04
149152,5.37E+04
149153,1.11E+05
149154,1.27E+05
149155,9.03E+04
149156,2.28E+04
149157,-9.43E+02
149158,2.51E+04
149159,4.36E+04
149160,2.05E+04
149161,7.46E+04
149162,6.61E+04
149163,1.90E+04
149164,3.02E+04
149165,6.63E+04
149166,4.87E+04
149167,3.29E+04
149168,6.76E+04
149169,4.72E+04
149170,7.72E+04
149171,8.53E+04
149172,6.66E+04
149173,5.59E+04
149174,1.06E+05
149175,9.36E+04
149176,2.67E+04
149177,3.24E+04
149178,3.06E+04
149179,6.85E+04
149180,8.47E+04
149181,1.08E+05
149182,9.50E+04
149183,3.55E+04
149184,9.65E+04
149185,5.25E+04
149186,8.07E+04
149187,5.10E+04
149188,1.67E+04
149189,4.64E+04
149190,3.98E+04
149191,6.16E+04
149192,2.72E+04
149193,3.64E+04
149194,8.31E+04
149195,6.17E+04
149196,6.29E+04
149197,5.82E+04
149198,5.32E+04
149199,1.11E+05
149200,4.85E+04
149201,3.34E+04
149202,2.87E+04
149203,5.64E+04
149204,1.61E+04
149205,3.66E+04
149206,8.50E+04
149207,1.85E+04
149208,8.75E+04
149209,2.05E+04
149210,2.59E+04
149211,7.62E+04
149212,6.40E+04
149213,5.58E+04
149214,9.85E+04
149215,6.78E+04
149216,5.63E+04
149217,6.05E+04
149218,1.90E+04
149219,-3.60E+04
149220,6.68E+04
149221,1.21E+05
149222,2.53E+04
149223,8.96E+04
149224,1.64E+04
149225,2.89E+04
149226,1.95E+04
149227,1.23E+05
149228,5.05E+04
149229,4.08E+04
149230,1.78E+04
149231,9.72E+04
149232,9.49E+04
149233,4.85E+04
149234,7.57E+04
149235,4.64E+04
149236,2.67E+04
149237,5.94E+04
149238,3.63E+04
149239,8.42E+04
149240,1.71E+04
149241,4.30E+04
149242,1.16E+05
149243,2.00E+04
149244,6.76E+04
149245,7.93E+04
149246,5.92E+04
149247,1.92E+04
149248,2.81E+04
149249,6.07E+04
149250,4.90E+04
149251,7.14E+04
149252,2.68E+04
149253,9.06E+04
149254,5.70E+04
149255,2.90E+04
149256,1.16E+05
149257,4.61E+04
149258,9.10E+04
149259,3.57E+04
149260,7.77E+04
149261,4.72E+04
149262,2.07E+04
149263,7.97E+04
149264,4.87E+04
149265,6.22E+04
149266,7.13E+04
149267,6.49E+04
149268,1.02E+05
149269,1.11E+05
149270,7.40E+04
149271,4.94E+04
149272,1.62E+04
149273,5.56E+04
149274,5.65E+04
149275,1.03E+05
149276,9.24E+03
149277,2.00E+04
149278,2.64E+04
149279,6.31E+03
149280,3.29E+04
149281,8.01E+04
149282,8.55E+04
149283,6.35E+04
149284,2.99E+04
149285,5.93E+04
149286,6.02E+04
149287,1.75E+04
149288,6.51E+04
149289,9.48E+04
149290,3.83E+04
149291,6.39E+04
149292,6.15E+02
149293,2.99E+04
149294,8.99E+04
149295,3.11E+04
149296,1.86E+04
149297,8.21E+04
149298,1.12E+05
149299,6.31E+04
149300,5.63E+04
149301,4.45E+04
149302,8.58E+04
149303,8.74E+04
149304,1.71E+04
149305,5.42E+04
149306,2.30E+04
149307,3.61E+04
149308,2.28E+04
149309,3.76E+04
149310,6.83E+04
149311,7.58E+04
149312,4.26E+04
149313,4.79E+04
149314,3.91E+04
149315,7.03E+04
149316,1.34E+04
149317,1.24E+04
149318,3.49E+04
149319,4.87E+04
149320,9.41E+04
149321,6.93E+04
149322,2.00E+04
149323,6.77E+04
149324,1.53E+04
149325,1.18E+05
149326,7.19E+04
149327,4.62E+04
149328,9.57E+04
149329,5.21E+04
149330,1.80E+04
149331,3.78E+04
149332,6.67E+04
149333,4.63E+04
149334,2.30E+04
149335,6.44E+04
149336,2.12E+04
149337,-8.26E+02
149338,3.04E+04
149339,3.62E+04
149340,8.93E+03
149341,1.21E+05
149342,1.03E+05
149343,3.14E+04
149344,2.02E+04
149345,4.97E+04
149346,1.85E+04
149347,3.13E+04
149348,3.00E+04
149349,1.44E+03
149350,5.28E+04
149351,2.45E+03
149352,5.82E+04
149353,5.62E+04
149354,4.42E+04
149355,9.15E+04
149356,7.14E+04
149357,5.43E+04
149358,1.08E+05
149359,9.13E+04
149360,1.21E+05
149361,6.68E+04
149362,6.04E+04
149363,3.04E+04
149364,2.44E+04
149365,3.29E+04
149366,8.77E+04
149367,5.32E+04
149368,3.87E+03
149369,5.02E+04
149370,7.49E+04
149371,8.55E+04
149372,3.14E+04
149373,1.57E+04
149374,5.82E+04
149375,8.00E+04
149376,5.96E+04
149377,9.92E+04
149378,9.45E+04
149379,6.84E+04
149380,5.49E+04
149381,2.41E+04
149382,7.14E+04
149383,1.79E+04
149384,7.16E+04
149385,9.00E+04
149386,9.30E+04
149387,2.24E+04
149388,6.32E+04
149389,4.08E+04
149390,4.21E+04
149391,8.73E+04
149392,8.44E+04
149393,1.79E+04
149394,9.30E+04
149395,1.77E+04
149396,5.71E+04
149397,4.70E+04
149398,3.40E+04
149399,5.22E+04
149400,5.63E+04
149401,5.41E+04
149402,4.64E+04
149403,9.59E+04
149404,2.78E+04
149405,2.91E+04
149406,1.23E+04
149407,9.74E+04
149408,4.88E+04
149409,1.25E+05
149410,1.05E+05
149411,7.56E+04
149412,8.98E+04
149413,1.01E+05
149414,7.18E+04
149415,3.53E+04
149416,9.98E+04
149417,2.92E+04
149418,8.34E+04
149419,6.21E+04
149420,8.79E+04
149421,8.07E+04
149422,9.89E+04
149423,1.08E+05
149424,7.95E+04
149425,1.29E+04
149426,9.98E+04
149427,9.66E+04
149428,1.09E+05
149429,1.84E+04
149430,4.80E+04
149431,3.75E+04
149432,3.39E+04
149433,6.05E+04
149434,7.64E+04
149435,6.19E+04
149436,5.24E+04
149437,8.27E+04
149438,2.80E+04
149439,2.18E+04
149440,2.42E+04
149441,1.08E+04
149442,6.83E+04
149443,8.88E+04
149444,9.51E+04
149445,4.68E+04
149446,6.24E+04
149447,4.31E+03
149448,6.56E+04
149449,3.26E+04
149450,9.65E+04
149451,-6.09E+03
149452,1.80E+04
149453,8.70E+04
149454,6.71E+04
149455,9.63E+04
149456,1.27E+05
149457,6.30E+04
149458,3.95E+04
149459,2.07E+04
149460,7.56E+03
149461,3.39E+04
149462,3.20E+04
149463,8.07E+04
149464,3.19E+04
149465,5.01E+04
149466,3.10E+04
149467,6.48E+04
149468,7.98E+04
149469,4.32E+04
149470,1.08E+05
149471,9.69E+04
149472,5.58E+04
149473,7.85E+04
149474,8.37E+04
149475,6.55E+04
149476,1.83E+04
149477,8.01E+04
149478,3.77E+04
149479,3.91E+04
149480,2.36E+04
149481,7.22E+04
149482,1.73E+04
149483,7.41E+04
149484,3.13E+04
149485,3.55E+04
149486,5.75E+04
149487,3.42E+04
149488,-2.84E+02
149489,2.86E+04
149490,3.17E+04
149491,4.68E+04
149492,3.08E+04
149493,7.11E+04
149494,9.32E+04
149495,7.60E+03
149496,8.50E+04
149497,9.48E+04
149498,1.22E+04
149499,1.37E+04
149500,8.07E+04
149501,9.83E+04
149502,5.26E+04
149503,7.84E+04
149504,3.70E+04
149505,3.34E+04
149506,7.24E+04
149507,8.92E+04
149508,1.28E+04
149509,3.94E+04
149510,4.37E+04
149511,3.57E+04
149512,4.79E+04
149513,1.72E+04
149514,3.68E+04
149515,1.71E+04
149516,5.73E+04
149517,1.56E+04
149518,3.42E+04
149519,2.38E+04
149520,2.30E+04
149521,9.25E+04
149522,5.63E+03
149523,3.67E+04
149524,9.28E+04
149525,1.04E+05
149526,8.34E+04
149527,5.01E+04
149528,4.87E+04
149529,1.08E+05
149530,2.15E+03
149531,8.47E+04
149532,2.38E+04
149533,8.53E+03
149534,5.06E+04
149535,3.79E+04
149536,2.49E+04
149537,8.06E+04
149538,1.45E+03
149539,7.18E+04
149540,1.25E+05
149541,6.49E+04
149542,8.40E+04
149543,1.91E+04
149544,6.42E+04
149545,6.20E+04
149546,8.42E+04
149547,3.68E+04
149548,3.52E+04
149549,5.74E+04
149550,8.03E+04
149551,2.10E+04
149552,5.00E+04
149553,3.22E+04
149554,3.41E+04
149555,7.89E+04
149556,5.11E+04
149557,4.16E+04
149558,4.81E+04
149559,3.89E+04
149560,1.47E+04
149561,4.67E+04
149562,7.89E+04
149563,6.96E+04
149564,6.66E+04
149565,3.61E+04
149566,4.07E+04
149567,4.00E+04
149568,5.44E+04
149569,2.30E+04
149570,6.83E+04
149571,-6.91E+03
149572,3.25E+04
149573,4.97E+04
149574,8.32E+04
149575,1.52E+04
149576,7.93E+04
149577,5.25E+04
149578,1.01E+05
149579,7.45E+04
149580,9.47E+04
149581,5.27E+04
149582,5.55E+04
149583,1.56E+04
149584,5.55E+03
149585,1.10E+05
149586,7.80E+04
149587,7.57E+04
149588,5.24E+04
149589,5.45E+04
149590,7.51E+04
149591,3.98E+04
149592,7.54E+04
149593,1.01E+05
149594,5.46E+04
149595,7.10E+04
149596,5.99E+04
149597,8.83E+04
149598,8.87E+04
149599,1.09E+05
149600,2.48E+04
149601,5.98E+04
149602,6.88E+04
149603,2.59E+04
149604,5.85E+04
149605,6.28E+04
149606,3.62E+04
149607,8.06E+04
149608,1.11E+05
149609,1.23E+05
149610,5.11E+04
149611,6.63E+04
149612,2.69E+04
149613,2.88E+04
149614,2.98E+04
149615,3.14E+04
149616,2.05E+04
149617,4.86E+04
149618,8.67E+04
149619,5.64E+04
149620,8.11E+04
149621,-3.75E+02
149622,5.66E+04
149623,3.06E+04
149624,2.56E+04
149625,1.38E+04
149626,1.27E+04
149627,1.28E+04
149628,8.98E+04
149629,9.14E+03
149630,9.31E+04
149631,5.60E+04
149632,5.18E+04
149633,3.10E+04
149634,1.05E+05
149635,2.45E+04
149636,8.16E+04
149637,1.04E+05
149638,3.16E+04
149639,1.76E+04
149640,7.95E+04
149641,5.19E+04
149642,1.02E+05
149643,5.87E+04
149644,7.52E+04
149645,4.08E+04
149646,1.85E+04
149647,3.89E+04
149648,6.82E+04
149649,3.05E+04
149650,6.87E+04
149651,9.83E+04
149652,1.00E+05
149653,1.04E+05
149654,5.54E+04
149655,7.87E+04
149656,8.94E+04
149657,8.44E+04
149658,8.00E+04
149659,6.42E+04
149660,5.80E+04
149661,1.20E+04
149662,1.81E+04
149663,1.40E+05
149664,6.38E+04
149665,5.98E+04
149666,3.15E+04
149667,2.56E+04
149668,1.47E+04
149669,1.02E+05
149670,4.64E+04
149671,7.70E+04
149672,1.31E+04
149673,8.39E+04
149674,7.87E+04
149675,7.68E+04
149676,3.37E+04
149677,7.28E+04
149678,9.27E+03
149679,5.32E+04
149680,1.10E+05
149681,3.82E+04
149682,9.86E+04
149683,1.16E+05
149684,8.39E+04
149685,4.96E+04
149686,5.26E+04
149687,2.59E+04
149688,4.06E+04
149689,1.04E+05
149690,9.07E+04
149691,8.80E+04
149692,3.74E+04
149693,7.47E+04
149694,6.50E+04
149695,3.96E+04
149696,6.96E+04
149697,7.49E+03
149698,1.17E+05
149699,1.19E+04
149700,8.85E+04
149701,2.15E+04
149702,6.46E+02
149703,4.27E+04
149704,7.81E+04
149705,6.49E+04
149706,8.14E+04
149707,6.63E+04
149708,3.75E+04
149709,1.10E+05
149710,2.54E+04
149711,1.41E+04
149712,9.85E+04
149713,6.50E+04
149714,7.28E+04
149715,4.94E+04
149716,3.56E+04
149717,2.24E+04
149718,4.21E+04
149719,4.06E+04
149720,2.36E+04
149721,8.83E+04
149722,8.69E+04
149723,7.48E+04
149724,4.86E+04
149725,8.66E+04
149726,7.13E+04
